experiment	item	condition	bracketing	order	text	participant	playlist	order	trialN	recordedFile	
suborq	3	2	2	r	You said that Megan, and Dillon or Morgan would help. But now it turns out that Megan, and Lauren or Morgan would help?	107	1	26	26	suborq_107_3_2.wav	
suborq	2	1	3	l	I thought they said Sarah or Marvin, and Nolan arrived. But you say that Marion or Marvin, and Nolan arrived?	107	1	27	27	suborq_107_2_3.wav	
suborq	4	2	1	l	You said that Dillon and Lauren, or Morgan would help. But now it turns out that Megan and Lauren, or Morgan would help?	107	1	28	28	suborq_107_4_1.wav	
suborq	7	4	2	r	He said that Marjorie, and Sally or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated?	107	1	29	29	suborq_107_7_2.wav	
suborq	6	3	3	l	She read in the minutes that Jeremy or Benjamin, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go?	107	1	30	30	suborq_107_6_3.wav	
suborq	1	1	4	r	I thought they said Sarah arrived. But you say that Marion, or Marvin and Nolan arrived?	107	1	31	31	suborq_107_1_4.wav	
suborq	8	4	1	l	He said that Marjorie and Logan, or Sally were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated?	107	1	32	32	suborq_107_8_1.wav	
suborq	5	3	2	r	She read in the minutes that Marion, or Jeremy and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go?	874	1	1	1	suborq_874_5_2.wav	
suborq	3	2	4	r	You said that Dillon would help. But now it turns out that Megan, and Lauren or Morgan would help?	874	1	2	2	suborq_874_3_4.wav	
suborq	8	4	3	l	He said that Sally and Logan, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated?	874	1	3	3	suborq_874_8_3.wav	
suborq	6	3	1	l	She read in the minutes that Marion or Benjamin, and Jeremy have to go. But it actually says that Marion or Benjamin, and Lillian have to go?	874	1	4	4	suborq_874_6_1.wav	
suborq	7	4	4	r	He said that Sally was nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated?	874	1	5	5	suborq_874_7_4.wav	
suborq	1	1	2	r	I thought they said Marion, or Sarah and Nolan arrived. But you say that Marion, or Marvin and Nolan arrived?	874	1	6	6	suborq_874_1_2.wav	
suborq	2	1	1	l	I thought they said Marion or Marvin, and Sarah arrived. But you say that Marion or Marvin, and Nolan arrived?	874	1	7	7	suborq_874_2_1.wav	
suborq	4	2	3	l	You said that Megan and Lauren, or Dillon would help. But now it turns out that Morgan and Lauren, or Morgan would help?	874	1	8	8	suborq_874_4_3.wav	
suborq	6	3	2	l	She read in the minutes that Marion or Jeremy, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go?	874	1	9	9	suborq_874_6_2.wav	
suborq	8	4	4	l	He said that Sally was nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated?	874	1	10	10	suborq_874_8_4.wav	
suborq	1	1	3	r	I thought they said Sarah, or Marvin and Nolan arrived. But you say that Marion, or Marvin and Nolan arrived?	874	1	11	11	suborq_874_1_3.wav	
suborq	7	4	1	r	He said that Marjorie, and Logan or Sally were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated?	874	1	12	12	suborq_874_7_1.wav	
suborq	4	2	4	l	You said that Dillon would help. But now it turns out that Megan and Lauren, or Morgan would help?	874	1	13	13	suborq_874_4_4.wav	
suborq	2	1	2	l	I thought they said Marion or Sarah, and Nolan arrived. But you say that Marion or Marvin, and Nolan arrived?	874	1	14	14	suborq_874_2_2.wav	
suborq	3	2	1	r	You said that Megan, and Lauren or Dillon would help. But now it turns out that Megan, and Lauren or Morgan would help?	874	1	15	15	suborq_874_3_1.wav	
suborq	5	3	3	r	She read in the minutes that Jeremy, or Benjamin and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go?	874	1	16	16	suborq_874_5_3.wav	
suborq	5	3	4	r	She read in the minutes that Jeremy has to go. But it actually says that Marion, or Benjamin and Lillian have to go?	874	1	17	17	suborq_874_5_4.wav	
suborq	3	2	2	r	You said that Megan, and Dillon or Morgan would help. But now it turns out that Megan, and Lauren or Morgan would help?	874	1	18	18	suborq_874_3_2.wav	
suborq	6	3	3	l	She read in the minutes that Jeremy or Benjamin, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go?	874	1	19	19	suborq_874_6_3.wav	
suborq	8	4	1	l	He said that Marjorie and Logan, or Sally were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated?	874	1	20	20	suborq_874_8_1.wav	
suborq	1	1	4	r	I thought they said Sarah arrived. But you say that Marion, or Marvin and Nolan arrived?	874	1	21	21	suborq_874_1_4.wav	
suborq	4	2	1	l	You said that Dillon and Lauren, or Morgan would help. But now it turns out that Megan and Lauren, or Morgan would help?	874	1	22	22	suborq_874_4_1.wav	
suborq	7	4	2	r	He said that Marjorie, and Sally or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated?	874	1	23	23	suborq_874_7_2.wav	
suborq	2	1	3	l	I thought they said Sarah or Marvin, and Nolan arrived. But you say that Marion or Marvin, and Nolan arrived?	874	1	24	24	suborq_874_2_3.wav	
suborq	8	4	2	l	He said that Marjorie and Sally, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated?	874	1	25	25	suborq_874_8_2.wav	
suborq	6	3	4	l	She read in the minutes that Jeremy has to go. But it actually says that Marion or Benjamin, and Lillian have to go?	874	1	26	26	suborq_874_6_4.wav	
suborq	3	2	3	r	You said that Dillon, and Lauren or Morgan would help. But now it turns out that Megan, and Lauren or Morgan would help?	874	1	27	27	suborq_874_3_3.wav	
suborq	5	3	1	r	She read in the minutes that Marion, or Benjamin and Jeremy have to go. But it actually says that Marion, or Benjamin and Lillian have to go?	874	1	28	28	suborq_874_5_1.wav	
suborq	7	4	3	r	He said that Sally, and Logan or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated?	874	1	29	29	suborq_874_7_3.wav	
suborq	1	1	1	r	I thought they said Marion, or Marvin and Sarah arrived. But you say that Marion, or Marvin and Nolan arrived?	874	1	30	30	suborq_874_1_1.wav	
suborq	4	2	2	l	You said that Megan and Dillon, or Morgan would help.  But now it turns out that Megan and Lauren, or Morgan would help?	874	1	31	31	suborq_874_4_2.wav	
suborq	2	1	4	l	I thought they said Sarah arrived. But you say that Marion or Marvin, and Nolan arrived?	874	1	32	32	suborq_874_2_4.wav	
suborq	2	1	1	l	I thought they said Marion or Marvin, and Sarah arrived. But you say that Marion or Marvin, and Nolan arrived?	1273	1	1	1	suborq_1273_2_1.wav	
suborq	5	3	2	r	She read in the minutes that Marion, or Jeremy and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go?	1273	1	2	2	suborq_1273_5_2.wav	
suborq	3	2	4	r	You said that Dillon would help. But now it turns out that Megan, and Lauren or Morgan would help?	1273	1	3	3	suborq_1273_3_4.wav	
suborq	4	2	3	l	You said that Megan and Lauren, or Dillon would help. But now it turns out that Morgan and Lauren, or Morgan would help?	1273	1	4	4	suborq_1273_4_3.wav	
suborq	8	4	3	l	He said that Sally and Logan, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated?	1273	1	5	5	suborq_1273_8_3.wav	
suborq	6	3	1	l	She read in the minutes that Marion or Benjamin, and Jeremy have to go. But it actually says that Marion or Benjamin, and Lillian have to go?	1273	1	6	6	suborq_1273_6_1.wav	
suborq	1	1	2	r	I thought they said Marion, or Sarah and Nolan arrived. But you say that Marion, or Marvin and Nolan arrived?	1273	1	7	7	suborq_1273_1_2.wav	
suborq	7	4	4	r	He said that Sally was nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated?	1273	1	8	8	suborq_1273_7_4.wav	
suborq	2	1	4	l	I thought they said Sarah arrived. But you say that Marion or Marvin, and Nolan arrived?	1273	1	9	9	suborq_1273_2_4.wav	
suborq	4	2	2	l	You said that Megan and Dillon, or Morgan would help.  But now it turns out that Megan and Lauren, or Morgan would help?	1273	1	10	10	suborq_1273_4_2.wav	
suborq	5	3	1	r	She read in the minutes that Marion, or Benjamin and Jeremy have to go. But it actually says that Marion, or Benjamin and Lillian have to go?	1273	1	11	11	suborq_1273_5_1.wav	
suborq	3	2	3	r	You said that Dillon, and Lauren or Morgan would help. But now it turns out that Megan, and Lauren or Morgan would help?	1273	1	12	12	suborq_1273_3_3.wav	
suborq	6	3	4	l	She read in the minutes that Jeremy has to go. But it actually says that Marion or Benjamin, and Lillian have to go?	1273	1	13	13	suborq_1273_6_4.wav	
suborq	1	1	1	r	I thought they said Marion, or Marvin and Sarah arrived. But you say that Marion, or Marvin and Nolan arrived?	1273	1	14	14	suborq_1273_1_1.wav	
suborq	8	4	2	l	He said that Marjorie and Sally, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated?	1273	1	15	15	suborq_1273_8_2.wav	
suborq	7	4	3	r	He said that Sally, and Logan or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated?	1273	1	16	16	suborq_1273_7_3.wav	
suborq	7	4	2	r	He said that Marjorie, and Sally or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated?	1273	1	17	17	suborq_1273_7_2.wav	
suborq	4	2	1	l	You said that Dillon and Lauren, or Morgan would help. But now it turns out that Megan and Lauren, or Morgan would help?	1273	1	18	18	suborq_1273_4_1.wav	
suborq	2	1	3	l	I thought they said Sarah or Marvin, and Nolan arrived. But you say that Marion or Marvin, and Nolan arrived?	1273	1	19	19	suborq_1273_2_3.wav	
suborq	1	1	4	r	I thought they said Sarah arrived. But you say that Marion, or Marvin and Nolan arrived?	1273	1	20	20	suborq_1273_1_4.wav	
suborq	6	3	3	l	She read in the minutes that Jeremy or Benjamin, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go?	1273	1	21	21	suborq_1273_6_3.wav	
suborq	8	4	1	l	He said that Marjorie and Logan, or Sally were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated?	1273	1	22	22	suborq_1273_8_1.wav	
suborq	5	3	4	r	She read in the minutes that Jeremy has to go. But it actually says that Marion, or Benjamin and Lillian have to go?	1273	1	23	23	suborq_1273_5_4.wav	
suborq	3	2	2	r	You said that Megan, and Dillon or Morgan would help. But now it turns out that Megan, and Lauren or Morgan would help?	1273	1	24	24	suborq_1273_3_2.wav	
suborq	4	2	4	l	You said that Dillon would help. But now it turns out that Megan and Lauren, or Morgan would help?	1273	1	25	25	suborq_1273_4_4.wav	
suborq	2	1	2	l	I thought they said Marion or Sarah, and Nolan arrived. But you say that Marion or Marvin, and Nolan arrived?	1273	1	26	26	suborq_1273_2_2.wav	
suborq	1	1	3	r	I thought they said Sarah, or Marvin and Nolan arrived. But you say that Marion, or Marvin and Nolan arrived?	1273	1	27	27	suborq_1273_1_3.wav	
suborq	7	4	1	r	He said that Marjorie, and Logan or Sally were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated?	1273	1	28	28	suborq_1273_7_1.wav	
suborq	3	2	1	r	You said that Megan, and Lauren or Dillon would help. But now it turns out that Megan, and Lauren or Morgan would help?	1273	1	29	29	suborq_1273_3_1.wav	
suborq	8	4	4	l	He said that Sally was nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated?	1273	1	30	30	suborq_1273_8_4.wav	
suborq	6	3	2	l	She read in the minutes that Marion or Jeremy, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go?	1273	1	31	31	suborq_1273_6_2.wav	
suborq	5	3	3	r	She read in the minutes that Jeremy, or Benjamin and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go?	1273	1	32	32	suborq_1273_5_3.wav	
suborq	7	4	2	r	He said that Marjorie, and Sally or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated?	1284	1	1	1	suborq_1284_7_2.wav	
suborq	2	1	3	l	I thought they said Sarah or Marvin, and Nolan arrived. But you say that Marion or Marvin, and Nolan arrived?	1284	1	2	2	suborq_1284_2_3.wav	
suborq	4	2	1	l	You said that Dillon and Lauren, or Morgan would help. But now it turns out that Megan and Lauren, or Morgan would help?	1284	1	3	3	suborq_1284_4_1.wav	
suborq	1	1	4	r	I thought they said Sarah arrived. But you say that Marion, or Marvin and Nolan arrived?	1284	1	4	4	suborq_1284_1_4.wav	
suborq	5	3	4	r	She read in the minutes that Jeremy has to go. But it actually says that Marion, or Benjamin and Lillian have to go?	1284	1	5	5	suborq_1284_5_4.wav	
suborq	6	3	3	l	She read in the minutes that Jeremy or Benjamin, and Lillian have to go. But it actually says that Marion or Benjamin, and Lillian have to go?	1284	1	6	6	suborq_1284_6_3.wav	
suborq	8	4	1	l	He said that Marjorie and Logan, or Sally were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated?	1284	1	7	7	suborq_1284_8_1.wav	
suborq	3	2	2	r	You said that Megan, and Dillon or Morgan would help. But now it turns out that Megan, and Lauren or Morgan would help?	1284	1	8	8	suborq_1284_3_2.wav	
suborq	2	1	4	l	I thought they said Sarah arrived. But you say that Marion or Marvin, and Nolan arrived?	1284	1	9	9	suborq_1284_2_4.wav	
suborq	7	4	3	r	He said that Sally, and Logan or Molly were nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated?	1284	1	10	10	suborq_1284_7_3.wav	
suborq	4	2	2	l	You said that Megan and Dillon, or Morgan would help.  But now it turns out that Megan and Lauren, or Morgan would help?	1284	1	11	11	suborq_1284_4_2.wav	
suborq	1	1	1	r	I thought they said Marion, or Marvin and Sarah arrived. But you say that Marion, or Marvin and Nolan arrived?	1284	1	12	12	suborq_1284_1_1.wav	
suborq	5	3	1	r	She read in the minutes that Marion, or Benjamin and Jeremy have to go. But it actually says that Marion, or Benjamin and Lillian have to go?	1284	1	13	13	suborq_1284_5_1.wav	
suborq	3	2	3	r	You said that Dillon, and Lauren or Morgan would help. But now it turns out that Megan, and Lauren or Morgan would help?	1284	1	14	14	suborq_1284_3_3.wav	
suborq	8	4	2	l	He said that Marjorie and Sally, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated?	1284	1	15	15	suborq_1284_8_2.wav	
suborq	6	3	4	l	She read in the minutes that Jeremy has to go. But it actually says that Marion or Benjamin, and Lillian have to go?	1284	1	16	16	suborq_1284_6_4.wav	
suborq	2	1	1	l	I thought they said Marion or Marvin, and Sarah arrived. But you say that Marion or Marvin, and Nolan arrived?	1284	1	17	17	suborq_1284_2_1.wav	
suborq	3	2	4	r	You said that Dillon would help. But now it turns out that Megan, and Lauren or Morgan would help?	1284	1	18	18	suborq_1284_3_4.wav	
suborq	5	3	2	r	She read in the minutes that Marion, or Jeremy and Lillian have to go. But it actually says that Marion, or Benjamin and Lillian have to go?	1284	1	19	19	suborq_1284_5_2.wav	
suborq	4	2	3	l	You said that Megan and Lauren, or Dillon would help. But now it turns out that Morgan and Lauren, or Morgan would help?	1284	1	20	20	suborq_1284_4_3.wav	
suborq	1	1	2	r	I thought they said Marion, or Sarah and Nolan arrived. But you say that Marion, or Marvin and Nolan arrived?	1284	1	21	21	suborq_1284_1_2.wav	
suborq	8	4	3	l	He said that Sally and Logan, or Molly were nominated for the prize. But the newspaper says that  Marjorie and Logan, or Molly were nominated?	1284	1	22	22	suborq_1284_8_3.wav	
suborq	6	3	1	l	She read in the minutes that Marion or Benjamin, and Jeremy have to go. But it actually says that Marion or Benjamin, and Lillian have to go?	1284	1	23	23	suborq_1284_6_1.wav	
suborq	7	4	4	r	He said that Sally was nominated for the prize. But the newspaper says that Marjorie, and Logan or Molly were nominated?	1284	1	24	24	suborq_1284_7_4.wav	
